latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
37.20628,-119.30446,367,0.42,0.46,2020-09-05,2123,N,VIIRS,h,2,310.09,42.88,D,0
37.2066,-119.30283,367,0.42,0.46,2020-09-05,2123,N,VIIRS,h,2,309.59,25.42,D,0
37.20667,-119.30042,367,0.42,0.46,2020-09-05,2123,N,VIIRS,h,2,309.15,29.03,D,0
37.20679,-119.25504,356.95,0.43,0.46,2020-09-05,2123,N,VIIRS,l,2,301.91,18.94,D,0
37.20688,-119.25311,356.53,0.43,0.46,2020-09-05,2123,N,VIIRS,l,2,301.43,39.94,D,0
37.20697,-119.29881,357.26,0.42,0.46,2020-09-05,2123,N,VIIRS,l,2,309.9,30.13,D,0
37.20705,-119.29642,357.27,0.42,0.46,2020-09-05,2123,N,VIIRS,l,2,311.76,29.03,D,0
37.20722,-119.25058,355.13,0.43,0.46,2020-09-05,2123,N,VIIRS,n,2,302.97,18.94,D,0
37.20734,-119.29484,357.26,0.43,0.46,2020-09-05,2123,N,VIIRS,l,2,312.4,30.13,D,0
37.20743,-119.29249,357.27,0.42,0.46,2020-09-05,2123,N,VIIRS,l,2,313.01,27.55,D,0
37.20745,-119.33622,367,0.42,0.45,2020-09-05,2123,N,VIIRS,h,2,342.33,77.39,D,0
37.2077,-119.29091,357.26,0.43,0.46,2020-09-05,2123,N,VIIRS,l,2,313.51,23.57,D,0
37.20781,-119.28851,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,315.03,27.55,D,0
37.20795,-119.33111,353.73,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,332.68,77.39,D,0
37.20797,-119.33417,367,0.42,0.45,2020-09-05,2123,N,VIIRS,h,2,356.26,90.79,D,0
37.20807,-119.28685,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,315.86,23.57,D,0
37.20822,-119.28434,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,317.5,34.55,D,0
37.20843,-119.32921,351.28,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,329.01,90.79,D,0
37.20846,-119.28256,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,319.04,28.59,D,0
37.20864,-119.27998,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,320.41,34.55,D,0
37.20886,-119.27816,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,318.88,28.59,D,0
37.20907,-119.27553,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,317.62,53.64,D,0
37.20928,-119.27365,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,316.28,118.36,D,0
37.20952,-119.27095,355.07,0.43,0.46,2020-09-05,2123,N,VIIRS,l,2,318.78,53.64,D,0
37.20964,-119.31599,352.76,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,331.06,63.04,D,0
37.20967,-119.31345,355.34,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,324.5,78.76,D,0
37.20997,-119.26624,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,345.25,0,D,0
37.21003,-119.31179,367,0.42,0.46,2020-09-05,2123,N,VIIRS,h,2,319.67,63.04,D,0
37.21007,-119.30936,367,0.42,0.45,2020-09-05,2123,N,VIIRS,h,2,315.93,42.88,D,0
37.21014,-119.26424,367,0.43,0.46,2020-09-05,2123,N,VIIRS,l,2,370.72,428.99,D,0
37.21041,-119.30774,356.66,0.42,0.46,2020-09-05,2123,N,VIIRS,l,2,316.23,83.58,D,0
37.21043,-119.26155,367,0.43,0.46,2020-09-05,2123,N,VIIRS,l,2,377.46,0,D,0
37.21056,-119.25961,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,346.53,428.99,D,0
37.21084,-119.30135,355.34,0.42,0.46,2020-09-05,2123,N,VIIRS,l,2,318.18,29.03,D,0
37.21087,-119.25702,353.16,0.43,0.46,2020-09-05,2123,N,VIIRS,n,2,305.01,178.28,D,0
37.21097,-119.25512,356.78,0.43,0.46,2020-09-05,2123,N,VIIRS,n,2,300.41,39.94,D,0
37.21115,-119.29974,367,0.42,0.46,2020-09-05,2123,N,VIIRS,h,2,313.67,82.85,D,0
37.21123,-119.29737,357.09,0.42,0.46,2020-09-05,2123,N,VIIRS,l,2,313.15,29.03,D,0
37.2113,-119.25256,357.27,0.43,0.46,2020-09-05,2123,N,VIIRS,l,2,299.92,178.28,D,0
37.21138,-119.25066,357.26,0.43,0.46,2020-09-05,2123,N,VIIRS,l,2,300.18,39.94,D,0
37.21151,-119.29577,356.92,0.43,0.46,2020-09-05,2123,N,VIIRS,l,2,313.15,82.85,D,0
37.21161,-119.29342,367,0.42,0.46,2020-09-05,2123,N,VIIRS,h,2,313.38,27.55,D,0
37.21172,-119.24816,356.02,0.43,0.46,2020-09-05,2123,N,VIIRS,n,2,302.22,13.02,D,0
37.21178,-119.24626,352.26,0.43,0.46,2020-09-05,2123,N,VIIRS,n,2,302.81,15.83,D,0
37.21188,-119.29186,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,316.61,88.82,D,0
37.21198,-119.28951,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,320.43,27.55,D,0
37.21214,-119.24382,340.58,0.43,0.46,2020-09-05,2123,N,VIIRS,n,2,304.88,13.02,D,0
37.21217,-119.33477,367,0.42,0.45,2020-09-05,2123,N,VIIRS,h,2,352.37,90.79,D,0
37.21224,-119.2879,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,322.09,88.82,D,0
37.21237,-119.28548,356.43,0.43,0.46,2020-09-05,2123,N,VIIRS,l,2,322.24,34.55,D,0
37.21264,-119.3297,367,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,330.29,90.79,D,0
37.21277,-119.28134,355.46,0.43,0.46,2020-09-05,2123,N,VIIRS,l,2,324.47,34.55,D,0
37.213,-119.27964,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,319.46,75.47,D,0
37.21318,-119.27711,356.49,0.43,0.46,2020-09-05,2123,N,VIIRS,l,2,318.67,53.64,D,0
